"title","description","cost","min_age","start","end","published","theme","event_type","picture","contact_name","contact_email_address","contact_phone_number","organisation","cyberevent","venue_name","venue_address_1","venue_address_2","venue_address_3","venue_city","venue_county","venue_postcode","provider","booking required","additional_info"
"Fun with Games","Create your own traditional family games to take home and enjoy.  Booking essential.","Free",,29/10/09 10:30,29/10/09 11:30,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01924 326021",,,"Batley Library","Market Place",,,"Batley",,"WF17 5DA",,TRUE,
"Fun with Games","Create your own traditional family games to take home and enjoy. Booking essential.","Free",,26/10/09 10:30,26/10/09 11:30,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01924 324178",,,"Thornhill Lees Library","53 Brewery Lane",,"Thornhill Lees","Dewsbury",,"WF12 9DU",,TRUE,
"Halloween Counting Walk","Fancy dress optional.  Booking essential.","Free",,29/10/09 13:30,29/10/09 15:30,TRUE,"Other","Other",,,,"01924 325637",,,"Heckmondwike Library","Walkley Lane",,,"Heckmondwike",,"WF16 0LY",,TRUE,
"Halloween craft event with Kerryn Keimach","Come and make festive crafts with family and friends.  All ages welcome.","Free",,30/10/09 14:00,30/10/09 16:00,TRUE,"Culture, Arts & Crafts","Other",,"Amber Linell",,"0208 356 3000",,,"CLR James Library","24 - 30 Dalston lane",,,"Hackney",,"E8 3AZ",,FALSE,
"Have invited local Nursery Group for a Storytime Session",,"Free",,09/10/09 14:00,,TRUE,"Music and Performing Arts","Performance",,,,"01772 321820",,,"Clayton Green Library","Clayton Green Business Park","Library Road,","Clayton Green","Clayton le Woods, Chorley",,"PR6 7EN",,FALSE,
"Indian Head Massage","Come along with your family and learn this ancient art for relaxation and enjoyment.  Please book in advance - call 0208 356 3000","Free",,29/10/09 14:30,29/10/09 16:30,TRUE,"Health and Wellbeing","Other",,"Amber Linell",,"0208 356 3000",,,"Homerton Library","Homerton High Street",,,"Hackney",,"E9 6AS",,TRUE,
"Introduction to My Guide",,"Free",,05/10/09 14:00,05/10/09 15:00,TRUE,"Other","Other",,,,"01782 720527",,,"Audley Library","Hall Street",,,"Audley",,"ST7 8DB",,FALSE,
"Introduction to My Guide",,"Free",,26/10/09 14:00,26/10/09 15:00,TRUE,"Other","Other",,,,"01782 720527",,,"Audley Library","Hall Street",,,"Audley",,"ST7 8DB",,FALSE,
"Introduction to My Guide",,"Free",,09/10/09 10:00,09/10/09 11:00,TRUE,"Other","Other",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Introduction to My Guide",,"Free",,01/10/09 10:00,01/10/09 11:00,TRUE,"Other","Other",,,,"01782 782445",,,"Kidsgrove Library","Meadow Road",,,"Kidsgrove",,"ST7 1BS",,FALSE,
"Introduction to My Guide",,"Free",,13/10/09 15:00,13/10/09 16:00,TRUE,"Other","Other",,,,"01630 673117",,,"Loggerheads Library","7 Eccleshall Road",,,"Loggerheads",,"TF9 4NX",,FALSE,
"Introduction to My Guide",,"Free",,20/10/09 15:00,20/10/09 16:00,TRUE,"Other","Other",,,,"01630 673117",,,"Loggerheads Library","7 Eccleshall Road",,,"Loggerheads",,"TF9 4NX",,FALSE,
"Introduction to My Guide",,"Free",,23/10/09 10:00,23/10/09 11:00,TRUE,"Other","Other",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Introduction to My Guide",,"Free",,23/10/09 14:00,23/10/09 15:00,TRUE,"Other","Other",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Introduction to My Guide",,"Free",,30/10/09 14:00,30/10/09 15:00,TRUE,"Other","Other",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Introduction to My Guide",,"Free",,16/10/09 14:30,16/10/09 15:30,TRUE,"Other","Other",,,,"01782 782200",,,"Talke Library","Chester Road",,,"Talke",,"ST7 1SW",,FALSE,
"IT Session",,"Free",,06/10/09 10:00,06/10/09 11:00,TRUE,"Technology & Broadcasting","Class",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"IT Session",,"Free",,20/10/09 10:00,20/10/09 11:00,TRUE,"Technology & Broadcasting","Class",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Jewellery Making","Be creative and make your own jewellery with expert Suzanne. All materials will be provided.  For children 5+.","Free",5,30/10/09 14:00,30/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,"Amber Linell",,"0208 356 3000",,,"Stamford Hill Library","Portland Avenue",,,"Hackney",,"N16 6SD",,FALSE,
"Jewellery Making","Get creative making fantastic jewellery. Fun for the whole family. For children 7+. Please book in advance - call 0208 356 3000.","Free",7,27/10/09 14:00,27/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,"Amber Linell",,"0208 356 3000",,,"CLR James Library","24 - 30 Dalston lane",,,"Hackney",,"E8 3AZ",,TRUE,
"Kickin Kidz parent and child interactive class, with a martial arts theme. 2-5 year olds","Each activity is carefully designed to progress children towards set goals, while you both have fun together.",£4.00,2,17/10/09 08:45,17/10/09 09:45,TRUE,"Sport and Physical Activity","Class",,"Biran Robinson",,"020 8930 3587",,,"Deane Park Hall","Long Drive",,,"South Ruislip",,"HA4 0HS",,TRUE,"www.kickinkidz.com"
"Kickin Kidz parent and child interactive class, with a martial arts theme. 2-5 year olds","Each activity is carefully designed to progress children towards set goals, while you both have fun together.",£4.00,2,24/10/09 08:45,24/10/09 09:45,TRUE,"Sport and Physical Activity","Class",,"Biran Robinson",,"020 8930 3587",,,"Deane Park Hall","Long Drive",,,"South Ruislip",,"HA4 0HS",,TRUE,"www.kickinkidz.com"
"Kickin Kidz parent and child interactive class, with a martial arts theme. 2-5 year olds","Each activity is carefully designed to progress children towards set goals, while you both have fun together.",£4.00,2,20/10/09 10:30,20/10/09 11:30,TRUE,"Sport and Physical Activity","Class",,"Biran Robinson",,"020 8930 3587",,,"St. Giles Church Hall","High Road",,"Ickenham","Uxbridge",,"UB10 8LE",,TRUE,"www.kickinkidz.com"
"Kickin Kidz parent and child interactive class, with a martial arts theme. 2-5 year olds","Each activity is carefully designed to progress children towards set goals, while you both have fun together.",£4.00,2,21/10/09 14:00,21/10/09 15:00,TRUE,"Sport and Physical Activity","Class",,"Biran Robinson",,"020 8930 3587",,,"Eastcote Methodist Church","Pamela Gardens",,,"Pinner",,"HA5 2QU",,TRUE,"www.kickinkidz.com"
"Knitting and cross stitch workshop","Suitable for all the family, including absolute beginners.","Free",,27/10/09 18:00,27/10/09 19:30,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01484 222710",,,"Kirkburton Library","Turnshaws Road",,,"Kirkburton",,"HD8 0RT",,FALSE,
"Lace Making Guild",,"Free",,06/10/09 13:00,06/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Lace Making Guild",,"Free",,13/10/09 13:00,13/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Lace Making Guild",,"Free",,20/10/09 13:00,20/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Lace Making Guild",,"Free",,27/10/09 13:00,27/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Local History Detectives","Search for clues and crack codes in a fun workshop for all the family.","Free",,28/10/09 14:30,28/10/09 16:00,TRUE,"Heritage and History","Workshop",,,,"01484 221959",,,"Huddersfield Junior Library","Princess Alexandra Walk",,,"Huddersfield",,"HD1 2SU",,FALSE,
"Mad about Cards","In this enjoyable session, families will be able to make their own handmade cards that they can use to send to family and friends. This will be a creative session with lots of hands on fun for adults and children alike.  Up to 2 children aged 5 and over and one or two family members can attend. Drop-in session.","Free",5,10/10/09 14:00,10/10/09 16:00,TRUE,"Culture, Arts & Crafts","Class",,,,"020 8543 9292",,,"Morden Library","Morden Civic Centre","London Road",,"Morden",,"SM4 5DX",,FALSE,
"Mad about Cards","In this enjoyable session, families will be able to make their own handmade cards that they can use to send to family and friends. This will be a creative session with lots of hands on fun for adults and children alike. Up to 2 children aged 5 and over and one or two family members can attend. Drop-in session.","Free",5,10/10/09 14:00,10/10/09 16:00,TRUE,"Culture, Arts & Crafts","Class",,,,"020 8543 9292",,,"Pollards Hill Library","South Lodge Avenue",,,"Mitcham",,"CR4 1LT",,FALSE,
"Mad about Cards","In this enjoyable session, families will be able to make their own handmade cards that they can use to send to family and friends.  This will be a creative session with lots of hands on fun for adults and children alike.  Up to 2 children aged 5 and over and one or two family members can attend.  Drop-in session.","Free",5,24/10/09 14:00,24/10/09 16:00,TRUE,"Culture, Arts & Crafts","Class",,,,"020 8543 9292",,,"Mitcham Library","157 London Road",,,"Mitcham",,"CR4 2YR",,FALSE,
"Make a Clock","Craft Session","Free",,22/10/09 13:30,22/10/09 14:45,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01274 335170",,,"Cleckheaton Library","Whitcliffe Road",,,"Cleckheaton",,"BD19 3DX",,TRUE,
"Manga Art Workshop",,"Free",,26/10/09 10:00,26/10/09 12:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 720527",,,"Audley Library","Hall Street",,,"Audley",,"ST7 8DB",,FALSE,
"Manga Art Workshop",,"Free",,29/10/09 14:00,29/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Manga Art Workshop",,"Free",,26/10/09 14:00,26/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 782445",,,"Kidsgrove Library","Meadow Road",,,"Kidsgrove",,"ST7 1BS",,FALSE,
"Manga Art Workshop",,"Free",,29/10/09 10:00,29/10/09 12:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Meet the Owls",,"Free",,29/10/09 14:00,29/10/09 15:00,TRUE,"Nature & the Environment","Other",,,,"01782 782445",,,"Kidsgrove Library","Meadow Road",,,"Kidsgrove",,"ST7 1BS",,FALSE,
"Music Keyboard Workshop","Learn basic music keyboard skills with James Kamara.  Including an introduction to keyboard alphabet, scales and melody.  For children 5+.  Please book in advance - call 0208 356 3000.","Free",5,26/10/09 14:00,26/10/09 16:00,TRUE,"Music and Performing Arts","Workshop",,"Amber Linell",,"0208 356 3000",,,"CLR James Library","24 - 30 Dalston lane",,,"Hackney",,"E8 3AZ",,TRUE,
"My favourite Nursery Rhyme event",,"Free",,09/10/09 10:00,09/10/09 10:30,TRUE,"Music and Performing Arts","Performance",,,,"01253 869138",,,"Thornton Library","Victoria Road East",,"Thornton Cleveleys","Blackpool",,"FY5 3SZ",,FALSE,
"National Bookstart Promotion - My Favourite Nursery Rhyme",,"Free",,09/10/09 10:30,09/10/09 11:30,TRUE,"Music and Performing Arts","Performance",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"National Poetry Day Workshop",,"Free",,08/10/09 10:45,08/10/09 12:45,TRUE,"Music and Performing Arts","Workshop",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Nursery Rhyme Picnic",,"Free",,09/10/09 14:00,09/10/09 14:30,TRUE,"Other","Other",,,,"01995 604052",,,"Garstang Library","Windsor Road",,"Garstang","Preston",,"PR3 1ED",,FALSE,
"Nursery Rhyme themed Baby Bounce",,"Free",,05/10/09 10:00,05/10/09 10:30,TRUE,"Other","Other",,,,"01995 604052",,,"Garstang Library","Windsor Road",,"Garstang","Preston",,"PR3 1ED",,FALSE,
"Parachute Games","Come and take part in exciting parachute games - fun for children and adults and a great learning experience!  For children 5+.","Free",5,29/10/09 11:00,29/10/09 12:00,TRUE,"Sport and Physical Activity","Competition",,"Amber Linell",,"0208 356 3000",,,"CLR James Library","24 - 30 Dalston lane",,,"Hackney",,"E8 3AZ",,FALSE,
"Performing Penguins","A fun story and craft session for all the family.  Booking essential.","Free",,31/10/09 14:30,31/10/09 15:30,TRUE,"Culture, Arts & Crafts","Class",,,,"01924 325080",,,"Dewsbury Library","Railway Street",,,"Dewsbury",,"WF12 8EQ",,TRUE,
"Performing Penguins","A fun story and craft session for all the family  Booking essential.","Free",,31/10/09 11:30,31/10/09 12:30,TRUE,"Culture, Arts & Crafts","Class",,,,"01924 326021",,,"Batley Library","Market Place",,,"Batley",,"WF17 5DA",,TRUE,
"Reading Group",,"Free",,01/10/09 14:00,01/10/09 15:00,TRUE,"Other","Class",,,,"01782 720527",,,"Audley Library","Hall Street",,,"Audley",,"ST7 8DB",,FALSE,
"Reading Group",,"Free",,06/10/09 14:00,06/10/09 15:00,TRUE,"Other","Class",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Reading Group",,"Free",,28/10/09 14:00,28/10/09 15:00,TRUE,"Other","Class",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Reading Group",,"Free",,02/10/09 14:00,02/10/09 15:00,TRUE,"Other","Class",,,,"01782 782445",,,"Kidsgrove Library","Meadow Road",,,"Kidsgrove",,"ST7 1BS",,FALSE,
"Reading Group",,"Free",,06/10/09 14:00,06/10/09 15:00,TRUE,"Other","Class",,,,"01782 782445",,,"Kidsgrove Library","Meadow Road",,,"Kidsgrove",,"ST7 1BS",,FALSE,
"Reading Group",,"Free",,05/10/09 18:00,05/10/09 19:00,TRUE,"Other","Class",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Reading Group",,"Free",,05/10/09 14:00,05/10/09 15:00,TRUE,"Other","Class",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Reading Group",,"Free",,06/10/09 14:00,06/10/09 15:00,TRUE,"Other","Class",,,,"01782 782200",,,"Talke Library","Chester Road",,,"Talke",,"ST7 1SW",,FALSE,
"Reminiscence Coffee Morning",,"Free",,27/10/09 10:00,27/10/09 12:00,TRUE,"Other","Other",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Shaping and Making","Shaping and making, ages 4 and above - make and decorate fancy shapes.  Booking essential.","Free",4,26/10/09 14:30,26/10/09 15:30,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01484 222430",,,"Holmfirth Library","47 Huddersfield Road",,,"Holmfirth",,"HD9 3JH",,TRUE,
"Shrunken Heads (Halloween Activity)",,"Free",,30/10/09 14:15,30/10/09 15:30,TRUE,"Culture, Arts & Crafts","Other",,,,"01782 782445",,,"Kidsgrove Library","Meadow Road",,,"Kidsgrove",,"ST7 1BS",,FALSE,
"Silverdale Community Group",,"Free",,02/10/09 10:00,02/10/09 12:00,TRUE,"Community Action","Other",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Silverdale Community Group",,"Free",,30/10/09 10:00,30/10/09 12:00,TRUE,"Community Action","Other",,,,"01782 624302",,,"Silverdale Library","High Street",,,"Newcastle",,"ST5 6LY",,FALSE,
"Special Bookstart event with My Favourite Nursery Rhyme theme","Contact library for more details.","Free",,09/10/09 10:00,09/10/09 10:45,TRUE,"Music and Performing Arts","Performance",,,,"01253 869138",,,"Thornton Library","Victoria Road East",,"Thornton Cleveleys","Blackpool",,"FY5 3SZ",,FALSE,
"Special Nursery Rhyme Sing along event with baby sign","Contact library for more details.","Free",,09/10/09 10:45,09/10/09 11:15,TRUE,"Music and Performing Arts","Performance",,,,"01695 720312",,,"Skelmersdale Library","Southway",,,"Skelmersdale",,"WN8 6NL",,FALSE,
"Story Time","Under fives' story time, fun with numbers.","Free",,19/10/09 14:00,19/10/09 14:45,TRUE,"Music and Performing Arts","Performance",,,,"01484 223098",,,"Birkby Fartown","Wasps Nest Road",,"Fartown","Huddersfield",,"HD1 6HA",,FALSE,
"Story Time","Under fives' story time - fun with numbers.","Free",,19/10/09 14:30,19/10/09 15:30,TRUE,"Music and Performing Arts","Performance",,,,"01484 222555",,,"Marsden Library","Peel Street",,"Marsden","Huddersfield",,"HD7 6BW",,FALSE,
"Story Time","Under fives' story time - fun with numbers.","Free",,22/10/09 14:30,22/10/09 15:30,TRUE,"Music and Performing Arts","Performance",,,,"01484 222606",,,"Meltham Library","Town Hall","Huddersfield Road",,"Meltham",,"HD9 4AG",,FALSE,
"Story Time","Under fives' story time, fun with numbers.","Free",,19/10/09 14:00,19/10/09 14:45,TRUE,"Music and Performing Arts","Performance",,,,"01924 326227",,,"Birstall Library","Market Place",,"Birstall","Batley",,"WF17 9EN",,FALSE,
"Story time","Story time followed by a family walk.  Bring a picnic to eat at the library afterwards.","Free",,30/10/09 10:00,30/10/09 12:00,TRUE,"Music and Performing Arts","Performance",,,,"01924 326227",,,"Birstall Library","Market Place",,"Birstall","Batley",,"WF17 9EN",,FALSE,
"Story time","Under fives' story time - fun with numbers.","Free",,20/10/09 10:30,20/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 223183",,,"Almondbury Library","Stocks Walk",,"Almondbury","Huddersfield",,"HD5 8XB",,FALSE,
"Story time","Under fives' story time - fun with numbers.","Free",,21/10/09 14:30,21/10/09 15:15,TRUE,"Music and Performing Arts","Performance",,,,"01484 222138",,,"Golcar Library","Town End",,"Golcar","Huddersfield",,"HD7 4QD",,FALSE,
"Story Time","Under fives' story time - fun with numbers","Free",,21/10/09 10:30,21/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 222430",,,"Holmfirth Library","47 Huddersfield Road",,,"Holmfirth",,"HD9 3JH",,FALSE,
"Story Time","Under fives' story time - fun with numbers","Free",,21/10/09 14:30,21/10/09 15:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 222430",,,"Holmfirth Library","47 Huddersfield Road",,,"Holmfirth",,"HD9 3JH",,FALSE,
"Story time","Number fun story time session.  Suitable for ages 5-10.","Free",5,28/10/09 10:30,28/10/09 11:30,TRUE,"Music and Performing Arts","Performance",,,,"01484 222430",,,"Holmfirth Library","47 Huddersfield Road",,,"Holmfirth",,"HD9 3JH",,FALSE,
"Story time","Under fives' story time - fun with numbers","Free",,21/10/09 14:30,21/10/09 15:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 222710",,,"Kirkburton Library","Turnshaws Road",,,"Kirkburton",,"HD8 0RT",,FALSE,
"Story time","Under fives' story time - fun with numbers.","Free",,21/10/09 10:30,21/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 222500",,,"SlaithwaiteLibrary","8 Britannia Road",,,"Slaithwaite",,"HD7 5HG",,FALSE,
"Story time","Under fives' story time - Countdown","Free",,22/10/09 10:30,22/10/09 11:15,TRUE,"Music and Performing Arts","Performance",,,,"01924 326021",,,"Batley Library","Market Place",,,"Batley",,"WF17 5DA",,FALSE,
"Story time","Under fives' story time  - fun with numbers.","Free",,23/10/09 14:30,23/10/09 15:15,TRUE,"Music and Performing Arts","Performance",,,,"01484 223560",,,"Kirkheaton Library","Fields Rise",,,"Kirkheaton",,"HD5 0LZ",,FALSE,
"Story time","Under fives' story time  - fun with numbers.","Free",,23/10/09 14:00,23/10/09 15:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 221959",,,"Huddersfield Junior Library","Princess Alexandra Walk",,,"Huddersfield",,"HD1 2SU",,FALSE,
"Story time","Under fives' story time - fun with numbers.","Free",,23/10/09 14:30,23/10/09 15:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 222172",,,"Lindley Library","Lidget Street",,"Lindley","Huddersfield",,"HD3 3JP",,FALSE,
"Story Time",,"Free",,05/10/09 14:15,05/10/09 14:45,TRUE,"Music and Performing Arts","Performance",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Story Time",,"Free",,12/10/09 14:15,12/10/09 14:45,TRUE,"Music and Performing Arts","Performance",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Story Time",,"Free",,26/10/09 14:15,26/10/09 14:45,TRUE,"Music and Performing Arts","Performance",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Story Time",,"Free",,02/10/09 10:30,02/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Story Time",,"Free",,16/10/09 10:30,16/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Story Time",,"Free",,23/10/09 10:30,23/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Story Time",,"Free",,30/10/09 10:30,30/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Storytime","Under fives' storytime - fun with numbers.","Free",,23/10/09 14:30,23/10/09 15:00,TRUE,"Music and Performing Arts","Performance",,,,"01484 226622",,,"Rawthorpe / Dalton Library","23-25 Ridgeway",,"Dalton","Huddersfield",,"HD5 9QJ",,FALSE,
"Storytime",,"Free",,09/10/09 14:00,09/10/09 15:30,TRUE,"Music and Performing Arts","Performance",,,,"01524 823906",,,"Bolton le Sands Library","Main Road",,"Bolton le Sands","Carnforth",,"LA5 8DN",,FALSE,
"Storytime",,"Free",,19/10/09 14:15,19/10/09 14:45,TRUE,"Music and Performing Arts","Performance",,,,"01782 616074",,,"Clayton Library","Dartmouth Avenue",,,"Clayton",,"ST5 3NR",,FALSE,
"Storytime Event",,"Free",,09/10/09 10:30,09/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01282 435573",,,"Coal Clough Library","Coal Clough Lane",,,"Burnley",,"BB11 4NW",,FALSE,
"Storytime Event",,"Free",,09/10/09 14:30,09/10/09 15:30,TRUE,"Music and Performing Arts","Performance",,,,"01254 872385",,,"Accrington Library","St James Street",,,"Accrington",,"BB5 1NQ",,FALSE,
"Storytime Event with a Special Needs group from Rainbows Nursery.",,"Free",,09/10/09 10:00,09/10/09 10:30,TRUE,"Music and Performing Arts","Performance",,,,"01282 692511",,,"Nelson Library","Market Square",,,"Nelson",,"BB9 7PU",,FALSE,
"Storytime event with my Favourite Rhyme",,"Free",,07/10/09 10:30,07/10/09 11:00,TRUE,"Music and Performing Arts","Performance",,,,"01253 736745",,,"Lytham Library","27 Clifton Street",,,"Lytham St Annes",,"FY8 5EP",,FALSE,
"Teddy bears picnic","Bring your teddy to join the Fun","Free",,20/10/09 10:45,20/10/09 11:15,TRUE,"Other","Other",,"Hinckley Library",,"01455 635106",,,"Hinckley Library","Lancaster Road",,,"Hinckley",,"LE11 0AT",,TRUE,
"Tile Painting",,"Free",,10/10/09 10:00,10/10/09 12:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01782 720527",,,"Audley Library","Hall Street",,,"Audley",,"ST7 8DB",,FALSE,
"Tiny Symphonies","A story time session with music, songs and activities with your children.  For children under 5","Free",,29/10/09 14:00,29/10/09 15:00,TRUE,"Other","Other",,"Amber Linell",,"0208 356 3000",,,"Stoke Newington Library","Church Street",,,"Hackney",,"N16 0JS",,FALSE,
"Tiny Symphonies","A story time session with music, songs and activities with your children.  For children under 5.","Free",,30/10/09 11:00,30/10/09 12:00,TRUE,"Other","Other",,"Amber Linell",,"0208 356 3000",,,"Homerton Library","Homerton High Street",,,"Hackney",,"E9 6AS",,FALSE,
"Tiverton Family Learning Festival","Tiverton Family Festival is a series of events throughout the week beginning the 19th October. There will be workshops in and out of schools during the week, events at the museum and the BMX track on the Saturday, and a Family Fun day on Sunday 25th October. All events are free, but some will require booking. More details on workshops available soon (contact jgoddard@tiverton-st-johns-primary.devon.sch.uk)","Free",,19/10/09 09:00,,TRUE,"Other","Other",,"Jess Goddard",,7792383765,,,"Venues across Tiverton & surrounding areas",,,,"Tiverton",,"EX16 5LA",,TRUE,
"Toddler Rhyme Time",,"Free",,08/10/09 11:00,08/10/09 11:30,TRUE,"Music and Performing Arts","Performance",,,,"01253 771601",,,"Chatsworth in Fleetwood Library","Chatsworth Avenue",,,"Fleetwood",,"FY7 8EG",,FALSE,
"Toddler Rhyme Time event","Contact library for more details.","Free",,07/10/09 10:30,07/10/09 11:30,TRUE,"Music and Performing Arts","Performance",,,,"01524 415215",,,"Morecambe Library","Central Drive",,,"Morecambe",,"FY5 3SZ",,FALSE,
"Top Secret Code Crackers","Create your own codes, stories and poetry in this exciting workshop.","Free",,29/10/09 10:30,29/10/09 12:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01274 335170",,,"Cleckheaton Library","Whitcliffe Road",,,"Cleckheaton",,"BD19 3DX",,FALSE,
"Top Secret Code Crackers","Activities for all the family.  Booking essential.","Free",,24/10/09 10:30,24/10/09 11:30,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01924 326227",,,"Birstall Library","Market Place",,"Birstall","Batley",,"WF17 9EN",,TRUE,
"Top Secret Code Crackers","Create your own codes, stories and poetry in this exciting workshop.  Booking essential.","Free",,27/10/09 10:30,27/10/09 12:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01924 325637",,,"Heckmondwike Library","Walkley Lane",,,"Heckmondwike",,"WF16 0LY",,TRUE,
"Try something different!!","Try your hand at some traditional crafts such as knitting and cross stitch.  Drop in.","Free",,28/10/09 14:00,28/10/09 16:00,TRUE,"Culture, Arts & Crafts","Workshop",,,,"01924 324178",,,"Thornhill Lees Library","53 Brewery Lane",,"Thornhill Lees","Dewsbury",,"WF12 9DU",,FALSE,
"Under fives' club","Fun with numbers","Free",,27/10/09 10:00,27/10/09 11:00,TRUE,"Other","Other",,,,"01484 222904",,,"Denby Dale Library","Wakefield Road",,"Denby Dale","Huddersfield",,"HD8 8RX",,FALSE,
"Under fives' storytime - fun with numbers","Drop in.","Free",,30/10/09 14:00,30/10/09 15:00,TRUE,"Music and Performing Arts","Performance",,,,"01924 326470",,,"Mirfield Library","Eastthorpe Lodge","Huddersfield Road",,"Mirfield",,"WF14 8AN",,FALSE,
"Zoolab",,"Free",,29/10/09 13:30,29/10/09 15:30,TRUE,"Music and Performing Arts","Performance",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
"Zoolab",,"Free",,29/10/09 14:45,29/10/09 15:45,TRUE,"Music and Performing Arts","Performance",,,,"01782 297300",,,"Newcastle Library","The Ironmarket",,,"Newcastle",,"ST5 1AT",,FALSE,
